lambda	estimate	std.error	conf.low	conf.high	nzero	log_lambda
0.1890985874564527	0.04916262149176798	0.0012965661722335155	0.04786605531953446	0.050459187664001495	0	-0.7233117152700278
0.17229959013929616	0.049083701324914325	0.0012966224154692283	0.0477870789094451	0.05038032374038355	1	-0.7637157556364389
0.15699296944249283	0.04890923772074367	0.0012803127346062916	0.047628924986137376	0.05018955045534996	2	-0.8041197960028501
0.1430461467403707	0.048595159244806445	0.0012571480640175933	0.04733801118078885	0.04985230730882404	6	-0.8445238363692613
0.13033832132694997	0.047977682391812444	0.001235552069410113	0.046742130322402334	0.049213234461222555	13	-0.8849278767356725
0.11875942409801983	0.04708686532456522	0.0012257509658429506	0.04586111435872227	0.04831261629040817	20	-0.9253319171020837
0.10820916418521571	0.04593742725107068	0.0012425536161279737	0.044694873634942706	0.047179980867198656	23	-0.9657359574684949
0.09859616028449746	0.04466585288361253	0.0012552297256527918	0.04341062315795974	0.04592108260926532	29	-1.0061399978349062
0.08983714915501113	0.0433792168466045	0.001255572230672517	0.04212364461593198	0.04463478907727702	39	-1.0465440382013174
0.08185626443273063	0.04209236515717212	0.0012628370872572335	0.04082952806991489	0.043355202244429354	45	-1.0869480785677286
0.07458437951230745	0.040809059129157436	0.001274906052303864	0.039534153076853575	0.0420839651814613	54	-1.1273521189341398
0.06795850880548591	0.039578665625570504	0.0012775994037370817	0.03830106622183342	0.04085626502930759	59	-1.167756159300551
0.06192126219007042	0.038410239284688126	0.001262674763587686	0.03714756452110044	0.03967291404827581	66	-1.2081601996669622
0.056420347924142904	0.03732356998217503	0.001244415170914386	0.036079154811260644	0.038567985153089415	74	-1.2485642400333734
0.051408119720011095	0.03631785288013529	0.0012204112342450973	0.03509744164589019	0.03753826411438039	85	-1.2889682803997846
0.04684116405485887	0.035389965371937816	0.0011894338066848467	0.03420053156525297	0.036579399178622664	89	-1.3293723207661958
0.042679924143580975	0.03455387455440851	0.0011578686729323106	0.0333960058814762	0.035711743227340824	98	-1.369776361132607
0.03888835731683471	0.03377947500926869	0.0011349977833792373	0.03264447722588946	0.03491447279264793	114	-1.4101804014990182
0.035433622836681195	0.03305442349198777	0.0011205276515536679	0.0319338958404341	0.03417495114354144	132	-1.4505844418654295
0.03228579744582456	0.03239516103929649	0.001108800246425643	0.031286360792870845	0.03350396128572213	154	-1.4909884822318407
0.029417616186672806	0.03181543720366592	0.0011008619259561402	0.03071457527770978	0.03291629912962206	177	-1.5313925225982516
0.02680423624531886	0.031304544642686026	0.0011009149488997176	0.03020362969378631	0.03240545959158574	201	-1.5717965629646629
0.024423021774971545	0.030885929289843402	0.0011033976382650954	0.029782531651578306	0.0319893269281085	230	-1.612200603331074
0.02225334783507981	0.030556724633706008	0.0011023812128209583	0.02945434342088505	0.031659105846526966	263	-1.6526046436974853
0.020276421747964814	0.03030005539704766	0.0011025774182522024	0.02919747797879546	0.03140263281529986	310	-1.6930086840638965
0.018475120325636436	0.030117260810869934	0.0011056013200060456	0.029011659490863886	0.03122286213087598	349	-1.7334127244303077
0.016833841556930747	0.029994420363566907	0.0011160339095290593	0.028878386454037848	0.031110454273095965	388	-1.773816764796719
0.015338369470353462	0.029917697735438203	0.0011299213744301474	0.028787776361008058	0.03104761910986835	425	-1.8142208051631301
0.013975751002135859	0.029886032497532126	0.0011420522113832839	0.028743980286148843	0.03102808470891541	472	-1.8546248455295413
0.012734183802993265	0.029905068986972847	0.0011551962118815636	0.028749872775091282	0.031060265198854412	518	-1.8950288858959525
