lambda	estimate	std.error	conf.low	conf.high	nzero	log_lambda
0.22878264839697346	6.525809398320073	0.19435336314634877	6.331456035173724	6.720162761466422	601	-0.6405769169035122
0.21838412394779894	6.577699850317384	0.1942015053385136	6.38349834497887	6.771901355655897	645	-0.6607789370867176
0.20845822848284903	6.632771476557384	0.19424848597555508	6.438522990581829	6.827019962532939	716	-0.6809809572699232
0.19898348028538393	6.691169937056437	0.1949375987524036	6.496232338304034	6.886107535808841	778	-0.7011829774531289
0.1899393740158423	6.751602754583616	0.19593416577752865	6.555668588806087	6.947536920361145	840	-0.7213849976363345
0.18130633633399174	6.814769639571393	0.19756470805491844	6.617204931516475	7.012334347626312	907	-0.74158701781954
0.1730656835381208	6.882979205453785	0.20021427703721115	6.682764928416574	7.083193482490996	958	-0.7617890380027457
0.1651995811295954	6.956395226624958	0.20381013326124023	6.7525850933637175	7.160205359886198	1004	-0.7819910581859512
0.15769100521526827	7.032793356548855	0.20779933182493734	6.824994024723918	7.240592688373792	1061	-0.8021930783691568
0.15052370566420856	7.112370165386829	0.2113651354349345	6.901005029951895	7.323735300821763	1124	-0.8223950985523624
0.14368217093901509	7.195207753879894	0.21391186753883118	6.981295886341063	7.409119621418726	1169	-0.842597118735568
0.13715159452560038	7.282383741404266	0.21638111941587174	7.066002621988394	7.498764860820138	1251	-0.8627991389187736
0.13091784288879316	7.373274928788709	0.2192838029456783	7.153991125843031	7.592558731734388	1323	-0.8830011591019791
0.12496742488440785	7.469136645509656	0.22182753163129332	7.247309113878363	7.690964177140949	1389	-0.9032031792851847
0.11928746256158299	7.570963190759804	0.2242442110257642	7.34671897973404	7.795207401785569	1449	-0.9234051994683903
0.11386566329219827	7.675173353673104	0.22771669233230607	7.447456661340798	7.90289004600541	1523	-0.9436072196515958
0.10869029316705262	7.7854368224734465	0.23124076743146932	7.554196055041977	8.016677589904916	1576	-0.9638092398348014
0.10375015160122705	7.899225012032267	0.23451621229876296	7.664708799733504	8.13374122433103	1644	-0.984011260018007
0.099034547093673	8.013896482972546	0.23757323666375538	7.776323246308791	8.251469719636301	1701	-1.0042132802012125
0.09453327408856468	8.13236418584542	0.2415333676202681	7.890830818225152	8.373897553465689	1750	-1.024415300384418
0.09023659088833881	8.254296964413673	0.24597779364212302	8.00831917077155	8.500274758055795	1830	-1.0446173205676237
0.0861351985706207	8.38135179893482	0.2501184874496064	8.131233311485213	8.631470286384426	1915	-1.0648193407508293
0.08222022086340856	8.511654613091949	0.25315202150500155	8.258502591586947	8.764806634596951	1990	-1.085021360934035
0.07848318493496184	8.648133222021448	0.2566270301850647	8.391506191836383	8.904760252206513	2060	-1.1052233811172405
0.07491600305681866	8.791236164990815	0.26036959390902414	8.530866571081791	9.05160575889984	2141	-1.125425401300446
0.0715109551002575	8.936086547238833	0.26465492084741005	8.671431626391424	9.200741468086242	2231	-1.1456274214836517
0.06826067182832171	9.086870930355298	0.2695861656595696	8.817284764695728	9.356457096014868	2319	-1.1658294416668573
0.06515811894724723	9.24168641765442	0.2748042456856254	8.966882171968793	9.516490663340045	2383	-1.1860314618500627
0.06219658188277753	9.398810463040816	0.2804613436373745	9.11834911940344	9.67927180667819	2454	-1.2062334820332685
0.05936965124841871	9.563177449256814	0.28592514366949084	9.277252305587323	9.849102592926306	2522	-1.226435502216474
0.05667120897418453	9.731429129077735	0.2926843864831141	9.438744742594622	10.024113515560849	2591	-1.2466375223996795
0.05409541506581166	9.910125649114223	0.29946542487365674	9.610660224240567	10.209591073987879	2657	-1.2668395425828851
0.05163669496578886	10.094283319328477	0.30746037446688906	9.786822944861589	10.401743693795366	2730	-1.2870415627660907
0.049289727488846996	10.28697120574245	0.3172430725316942	9.969728133210756	10.604214278274144	2791	-1.3072435829492963
0.04704943330579956	10.488807992768708	0.3278787691050982	10.16092922366361	10.816686761873806	2850	-1.327445603132502
0.04491096395081051	10.69629264588586	0.3385682287209516	10.357724417164908	11.034860874606812	2928	-1.3476476233157075
0.04286969132829865	10.914434915053986	0.3503206023170521	10.564114312736935	11.264755517371038	2991	-1.3678496434989131
0.04092119769676948	11.136726266484784	0.36344063252698217	10.773285633957801	11.500166899011766	3073	-1.3880516636821187
0.03906126610789733	11.376347229092458	0.3759029816836338	11.000444247408824	11.752250210776092	3149	-1.4082536838653243
0.0372858712801659	11.622231605129418	0.3857065849331363	11.236525020196282	12.007938190062553	3220	-1.42845570404853
0.03559117088731606	11.882761756209282	0.3973322790038106	11.485429477205471	12.280094035213093	3279	-1.4486577242317353
0.033973497242746946	12.15428482505852	0.4050755840138254	11.749209241044694	12.559360409072346	3340	-1.4688597444149412
0.03242934936187409	12.429502846719762	0.4148403473781285	12.014662499341634	12.84434319409789	3401	-1.4890617645981465
0.0309553853852654	12.708698868160123	0.4220701175903478	12.286628750569776	13.130768985750471	3478	-1.5092637847813521
0.029548415346157486	13.008814209055387	0.42835271846277606	12.580461490592612	13.437166927518163	3561	-1.5294658049645578
0.028205394266699404	13.306328479767215	0.43320270319447257	12.873125776572742	13.739531182961688	3614	-1.5496678251477634
0.026923415567982837	13.61296224754575	0.4385717204678852	13.174390527077865	14.051533968013636	3673	-1.569869845330969
0.025699704779596582	13.926745475324738	0.4424113833103832	13.484334092014356	14.36915685863512	3725	-1.5900718655141746
0.024531613535091444	14.24819135630458	0.4446906057676591	13.803500750536921	14.69288196207224	3770	-1.6102738856973802
0.023416613840360558	14.576727798964033	0.4464259616405083	14.130301837323524	15.023153760604542	3821	-1.6304759058805856
0.022352292602530664	14.918875145430476	0.45069060519986254	14.468184540230613	15.36956575063034	3879	-1.6506779260637914
0.021336346407523712	15.26919152601416	0.4533537795496113	14.815837746464549	15.72254530556377	3943	-1.670879946246997
0.02036657653498635	15.61183955170435	0.46078273375574	15.151056817948609	16.07262228546009	3969	-1.6910819664302026
0.01944088419979857	15.964003949593156	0.4723236395064862	15.49168031008667	16.43632758909964	4013	-1.711283986613408
0.018557266009863103	16.305138615033723	0.47852447210250865	15.826614142931215	16.783663087136233	4076	-1.7314860067966136
0.017713809630345335	16.489135313940025	0.45908328134736714	16.030052032592657	16.948218595287393	4092	-1.7516880269798192
