lambda	estimate	std.error	conf.low	conf.high	nzero	log_lambda
0.014220570607753145	9.385075772155824	0.2902535304220516	9.094822241733773	9.675329302577875	1655	-1.84708297696584
0.012957254309617947	9.487734140408008	0.2980773062347006	9.189656834173308	9.78581144664271	1663	-1.887487017332251
0.011806167549463729	9.586580561982117	0.30450175083381587	9.2820788111483	9.891082312815934	1671	-1.9278910576986623
0.010757340164462687	9.681622604370373	0.3106306810425537	9.37099192332782	9.992253285412927	1678	-1.9682950980650735
0.009801687713572933	9.770255668763168	0.3168095226994498	9.453446146063719	10.087065191462617	1695	-2.0086991384314845
0.008930932792456258	9.854478600802755	0.3217974697473275	9.532681131055428	10.176276070550083	1702	-2.0491031787978957
0.00813753333856172	9.93118476947311	0.3273715633724753	9.603813206100634	10.258556332845584	1708	-2.089507219164307
0.00741461730538801	10.011401324268125	0.3309992097525913	9.680402114515534	10.342400534020715	1713	-2.129911259530718
0.0067559231401043045	10.084333289818865	0.33549784879723327	9.748835441021631	10.419831138616098	1718	-2.1703152998971293
0.00615574554897521	10.154168531852015	0.33924811116590736	9.814920420686107	10.493416643017923	1723	-2.2107193402635406
0.005608886080835886	10.214434041258377	0.34193360726133487	9.872500433997041	10.556367648519712	1730	-2.2511233806299518
0.005110608100595037	10.272237496801766	0.3447481119345439	9.927489384867222	10.61698560873631	1736	-2.291527420996363
0.004656595762767787	10.32925673961863	0.3494475731153933	9.979809166503237	10.678704312734023	1743	-2.331931461362774
0.004242916629686831	10.379086303019793	0.35215453722541584	10.026931765794377	10.73124084024521	1753	-2.3723355017291854
0.0038659876106086617	10.432656387325684	0.3559654445477951	10.076690942777889	10.78862183187348	1758	-2.4127395420955966
0.0035225439266957314	10.47634468068107	0.3582422230813162	10.118102457599754	10.834586903762386	1758	-2.453143582462008
0.0032096108330640556	10.51842411216635	0.36164295427965953	10.156781157886691	10.88006706644601	1764	-2.493547622828419
0.0029244778529661664	10.551539804765776	0.3625908449414845	10.188948959824291	10.91413064970726	1767	-2.5339516631948302
0.00266467530093824	10.589808398540985	0.365457134451711	10.224351264089274	10.955265532992696	1770	-2.5743557035612414
0.002427952891566126	10.628482964323227	0.36856426760313815	10.259918696720089	10.997047231926366	1772	-2.6147597439276526
0.002212260248589643	10.659216576986406	0.3687061866036728	10.290510390382734	11.027922763590079	1776	-2.655163784294064
0.0020157291455243282	10.688453311399078	0.36921766647664933	10.31923564492243	11.057670977875727	1778	-2.695567824660475
0.0018366573239774033	10.716289595679612	0.3699316985957081	10.346357897083903	11.08622129427532	1780	-2.7359718650268863
0.0016734937494999487	10.744672250565092	0.3723805298392368	10.372291720725855	11.117052780404329	1781	-2.7763759053932975
0.001524825177268535	10.77275776201855	0.3756654579622411	10.39709230405631	11.14842321998079	1780	-2.8167799457597087
0.0013893639112346685	10.794730633359066	0.3759998460753197	10.418730787283746	11.170730479434386	1780	-2.85718398612612
0.001265936650717663	10.815063076876006	0.3766384786390631	10.438424598236944	11.191701555515069	1779	-2.897588026492531
0.0011534743278354593	10.835017531614874	0.37733015598364644	10.457687375631227	11.21234768759852	1780	-2.9379920668589423
0.001051002847750082	10.853340356530376	0.3782475943670742	10.475092762163301	11.23158795089745	1781	-2.9783961072253535
9.576346515241664e-4	10.869691405766003	0.3791161092446386	10.490575296521365	11.248807515010641	1782	-3.0188001475917647
8.725610285100581e-4	10.885863226350606	0.37961237021287164	10.506250856137735	11.265475596563478	1784	-3.059204187958176
7.950451116850767e-4	10.900362069462897	0.38023517137009993	10.520126898092798	11.280597240832996	1784	-3.099608228324587
7.244154952618881e-4	10.912284390375275	0.3811359036742234	10.531148486701051	11.293420294049499	1784	-3.1400122686909984
6.600604192927797e-4	10.923854065091144	0.3818642717974692	10.541989793293673	11.305718336888614	1784	-3.1804163090574096
6.014224708976645e-4	10.933941538428293	0.38278030963718934	10.551161228791104	11.316721848065482	1786	-3.220820349423821
